id,organization_id,aid_type,language,description,status,created_at,updated_at
1733,300,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1729,229,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1721,355,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1715,444,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1706,691,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1704,803,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1697,496,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1693,563,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1685,263,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1672,689,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1671,528,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1661,418,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1658,564,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1654,566,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1653,105,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
1634,315,other,None,"Hygiene products are vital for maintaining health and well-being. Many community members need items such as soap, shampoo, toothpaste, and feminine hygiene products. Donations of these essential hygiene items can make a significant difference in ensuring that everyone can maintain good personal hygiene and overall health.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
